Date,SPX Index,US 10 yr yield,Eurostoxx 50,FTSE 100,GBPUSD,GBPEUR,EURUSD,Stock 1
3/16/2001,1150.53,4.77,4106.79,5562.8,1.4318,1.6027,0.8978,707.606
3/19/2001,1170.81,4.813,4085.53,5551.6,1.4245,1.59,0.9014,716.32
3/20/2001,1142.62,4.758,4158.42,5646.8,1.4358,1.5834,0.9036,723.292
3/21/2001,1122.14,4.778,4067.26,5540.7,1.4312,1.5926,0.8975,714.578
3/22/2001,1117.58,4.756,3891.49,5314.8,1.4216,1.5971,0.8898,677.106
3/23/2001,1139.83,4.815,4002.56,5402.3,1.425,1.595,0.8899,696.277
3/26/2001,1152.69,4.869,4143.85,5576.6,1.435,1.6047,0.8924,718.935
3/27/2001,1182.17,5.011,4229.81,5728.1,1.4346,1.6021,0.8949,717.192
3/28/2001,1153.29,4.975,4157.55,5614,1.438,1.6129,0.8868,712.835
3/29/2001,1147.95,4.997,4165.75,5588.4,1.4263,1.6256,0.8863,710.22
3/30/2001,1160.33,4.917,4185,5633.7,1.4161,1.6173,0.8767,735.492
4/2/2001,1145.87,4.977,4190.8,5618.5,1.4187,1.619,0.8781,729.392
4/3/2001,1106.46,4.929,4039.16,5463.1,1.433,1.6091,0.8834,710.22
4/4/2001,1103.25,4.914,4062.12,5535.7,1.4331,1.5938,0.8983,712.835
4/5/2001,1151.44,4.973,4158.19,5621.8,1.4275,1.6019,0.8966,717.628
4/6/2001,1128.43,4.89,4145.85,5601.5,1.44,1.5964,0.9042,714.578
4/9/2001,1137.59,4.932,4204.13,5663.3,1.4445,1.602,0.9013,711.963
4/10/2001,1168.38,5.083,4305.96,5803,1.4324,1.6108,0.8951,733.749
4/11/2001,1165.89,5.119,4329.23,5788.1,1.4366,1.6152,0.8892,739.849
4/12/2001,1183.5,5.169,4338.12,5766.6,1.4395,1.6215,0.8857,738.106
4/13/2001,1183.5,5.163,4338.12,5766.6,1.4389,1.6132,0.8882,738.106
4/16/2001,1179.68,5.254,4338.12,5766.6,1.4372,1.6169,0.8883,738.106
4/17/2001,1191.81,5.225,4293.51,5761.1,1.4323,1.629,0.8787,729.392
4/18/2001,1238.16,5.146,4441.58,5890.2,1.4278,1.6222,0.879,785.6
4/19/2001,1253.7,5.294,4420.55,5871.6,1.4467,1.6191,0.8837,779.064
4/20/2001,1242.98,5.288,4383.59,5879.8,1.4412,1.6035,0.9022,763.814
4/23/2001,1224.36,5.177,4331.54,5871.3,1.4372,1.6067,0.8973,756.406
4/24/2001,1209.47,5.209,4372.41,5840.3,1.4342,1.6044,0.8961,766.864
4/25/2001,1228.75,5.256,4363.11,5827.5,1.4412,1.6055,0.8941,762.506
4/26/2001,1234.52,5.192,4405.39,5868.3,1.4418,1.6047,0.8972,765.992
4/27/2001,1253.05,5.328,4473.95,5951.4,1.4367,1.5985,0.8918,797.364
4/30/2001,1249.46,5.338,4525.01,5966.9,1.432,1.6149,0.8871,802.593
5/1/2001,1266.44,5.292,4526.97,5928,1.4345,1.6109,0.886,786.035
5/2/2001,1267.43,5.288,4494.71,5904.2,1.4341,1.607,0.8904,764.249
5/3/2001,1248.58,5.205,4401.57,5765.8,1.4356,1.6082,0.8895,743.335
5/4/2001,1266.61,5.205,4416.79,5870.3,1.4393,1.6079,0.8925,757.278
5/7/2001,1263.51,5.197,4440.65,5870.3,1.4387,1.6113,0.8925,757.278
5/8/2001,1261.2,5.245,4441.86,5886.4,1.4264,1.6152,0.8873,766.864
5/9/2001,1255.54,5.174,4415.99,5893.7,1.4219,1.6155,0.8821,766.864
5/10/2001,1255.18,5.295,4519.04,5964,1.4221,1.6054,0.8868,783.421
5/11/2001,1245.67,5.447,4479.9,5896.8,1.419,1.6157,0.8753,776.449
5/14/2001,1248.92,5.42,4426.78,5690.5,1.42,1.6217,0.8749,731.571
5/15/2001,1249.44,5.512,4453.95,5842.9,1.4245,1.6165,0.8771,762.506
5/16/2001,1284.99,5.445,4449.61,5884,1.4308,1.6183,0.8822,759.892
5/17/2001,1288.49,5.407,4504.26,5904.5,1.432,1.6214,0.8829,769.042
5/18/2001,1291.96,5.405,4546.41,5915,1.4395,1.628,0.8814,762.506
5/21/2001,1312.83,5.374,4558.76,5941.6,1.4403,1.6412,0.8749,771.221
5/22/2001,1309.38,5.41,4582.07,5976.6,1.4275,1.6474,0.871,781.678
5/23/2001,1289.05,5.401,4535.97,5897.4,1.4193,1.6566,0.8585,779.5
5/24/2001,1293.17,5.491,4561.38,5915.9,1.408,1.6454,0.8601,788.214
5/25/2001,1277.89,5.511,4498.11,5889.8,1.4225,1.6554,0.8611,780.807
5/28/2001,1277.89,5.494,4512.6,5889.8,1.4202,1.6526,0.8587,780.807
5/29/2001,1267.93,5.515,4477.95,5863.9,1.4233,1.6579,0.8558,777.321
5/30/2001,1248.08,5.509,4413.37,5796.9,1.4261,1.6615,0.8556,765.992
5/31/2001,1255.82,5.381,4426.24,5796.1,1.4184,1.6717,0.8483,765.121
6/1/2001,1260.67,5.364,4414.95,5809.6,1.4184,1.6734,0.8475,763.378
6/4/2001,1267.11,5.341,4432.65,5856.5,1.4143,1.6626,0.8534,771.221
6/5/2001,1283.57,5.269,4493.93,5922.5,1.4138,1.6669,0.8446,775.578
6/6/2001,1270.03,5.255,4468.95,5901.5,1.3926,1.6441,0.8533,784.292
6/7/2001,1276.96,5.324,4450.41,5948.3,1.3927,1.6313,0.8471,795.185
6/8/2001,1264.96,5.356,4450.97,5950.6,1.3784,1.6288,0.8505,797.364
6/11/2001,1254.39,5.284,4424.92,5860.5,1.3727,1.6311,0.8488,776.449
6/12/2001,1255.85,5.253,4289.07,5804,1.3746,1.622,0.8474,759.892
6/13/2001,1241.6,5.263,4336,5820.2,1.392,1.6113,0.8547,752.049
6/14/2001,1219.87,5.221,4282.1,5752.5,1.4014,1.6326,0.8522,741.156
6/15/2001,1214.36,5.232,4236.9,5723,1.4031,1.6268,0.861,740.721
6/18/2001,1208.43,5.251,4168.95,5671.6,1.4047,1.6337,0.8585,737.235
6/19/2001,1212.58,5.236,4195.43,5680.4,1.4013,1.6318,0.8568,744.642
6/20/2001,1223.14,5.205,4175.88,5699.6,1.3957,1.6371,0.8521,742.028
6/21/2001,1237.04,5.172,4174.06,5641.4,1.4154,1.646,0.8559,727.649
6/22/2001,1225.35,5.115,4194.96,5665.7,1.4132,1.6604,0.8576,735.928
6/25/2001,1218.6,5.13,4211.77,5661.9,1.413,1.6426,0.8613,742.463
6/26/2001,1216.76,5.224,4143.75,5555.7,1.4152,1.6394,0.8613,714.578
6/27/2001,1211.07,5.235,4124.24,5607.9,1.4173,1.6415,0.8626,729.392
6/28/2001,1226.2,5.334,4169.49,5638.4,1.4088,1.6552,0.8524,729.392
6/29/2001,1224.42,5.412,4243.91,5642.5,1.4153,1.6543,0.849,734.185
7/2/2001,1236.71,5.322,4304.44,5716.7,1.4176,1.671,0.847,742.463
7/3/2001,1234.45,5.38,4243.8,5639.9,1.4074,1.6649,0.8466,738.106
7/4/2001,1234.45,5.378,4214.62,5600.5,1.407,1.6614,0.8447,733.749
7/5/2001,1219.24,5.391,4185.47,5549.6,1.4028,1.67,0.8415,721.113
7/6/2001,1190.59,5.359,4076.47,5479.2,1.4118,1.6692,0.8476,707.606
7/9/2001,1198.78,5.327,4077.86,5468.9,1.4085,1.6628,0.8454,701.942
7/10/2001,1181.52,5.274,4032.97,5467.9,1.412,1.6504,0.854,703.249
7/11/2001,1180.18,5.289,3974.64,5391.9,1.4078,1.6459,0.8608,677.106
7/12/2001,1208.14,5.234,4010.85,5481.6,1.4076,1.6486,0.8537,701.506
7/13/2001,1215.68,5.217,4044.42,5537,1.4037,1.6409,0.8547,704.556
7/16/2001,1202.45,5.173,4011.59,5517.1,1.3995,1.6335,0.8567,698.456
7/17/2001,1214.44,5.204,3996.05,5427.8,1.4012,1.6423,0.8516,691.92
7/18/2001,1207.71,5.091,3911.3,5404.6,1.4215,1.6324,0.8629,686.256
7/19/2001,1215.02,5.106,3991.08,5437.4,1.4283,1.6208,0.8745,697.149
7/20/2001,1210.85,5.129,3947.49,5387.1,1.4277,1.6353,0.8711,683.206
7/23/2001,1191.03,5.104,3977.18,5405.3,1.4202,1.6385,0.8689,688.434
7/24/2001,1171.65,5.11,3930.11,5320.2,1.4211,1.6281,0.8714,686.256
7/25/2001,1190.49,5.182,3860.7,5275.7,1.4283,1.6267,0.875,683.206
7/26/2001,1202.93,5.129,3915.62,5286.1,1.4278,1.628,0.8785,681.463
7/27/2001,1205.82,5.098,3986.48,5403.1,1.4236,1.6261,0.8774,691.049
7/30/2001,1204.52,5.066,4047.66,5446.7,1.4262,1.6283,0.8747,697.149
7/31/2001,1211.23,5.054,4091.38,5529.1,1.4252,1.6273,0.8761,708.042
8/1/2001,1215.93,5.071,4092.22,5546.9,1.4339,1.625,0.8808,712.835
8/2/2001,1220.75,5.151,4066.43,5584.5,1.4315,1.6267,0.8816,721.113
8/3/2001,1214.35,5.157,4024.9,5547.6,1.4293,1.6235,0.8844,711.963
8/6/2001,1200.48,5.153,4044.29,5526.4,1.4183,1.6173,0.8806,735.492
8/7/2001,1204.4,5.168,4042.71,5536.8,1.416,1.6157,0.8762,732.006
8/8/2001,1183.53,5.05,3972.98,5476.5,1.417,1.618,0.8749,732.006
8/9/2001,1183.43,5.034,3885.05,5402.9,1.4254,1.6038,0.8859,714.142
8/10/2001,1190.16,4.98,3828.68,5427.2,1.4232,1.5948,0.8934,718.935
8/13/2001,1191.29,4.976,3874.67,5431.1,1.4193,1.5836,0.8987,719.806
8/14/2001,1186.73,4.966,3924.67,5507.8,1.4289,1.5848,0.8961,740.721
8/15/2001,1178.02,5,3894.77,5461.6,1.4409,1.5784,0.9103,734.621
8/16/2001,1181.66,4.94,3849.17,5389.8,1.4444,1.5809,0.9161,723.292
8/17/2001,1161.97,4.839,3759.69,5342.1,1.4451,1.5785,0.9182,718.935
8/20/2001,1171.41,4.902,3765.61,5357.4,1.4438,1.5799,0.9143,717.192
8/21/2001,1157.26,4.864,3790.34,5430.3,1.4552,1.5874,0.913,731.571
8/22/2001,1165.31,4.894,3793.55,5408.7,1.4488,1.5798,0.9221,715.449
8/23/2001,1162.09,4.88,3816.99,5396.5,1.4472,1.5874,0.9105,708.477
8/24/2001,1184.93,4.922,3890.55,5471.9,1.443,1.5822,0.9142,723.292
8/27/2001,1179.21,4.924,3892.15,5471.9,1.4435,1.5849,0.9102,723.292
8/28/2001,1161.51,4.836,3823.33,5434.7,1.4533,1.5915,0.9038,718.935
8/29/2001,1148.6,4.771,3832.6,5417.6,1.4513,1.5972,0.9121,718.935
8/30/2001,1129.03,4.812,3737.12,5332.7,1.4576,1.5993,0.9087,707.606
8/31/2001,1133.58,4.832,3743.97,5345,1.4539,1.5925,0.9123,698.892
9/3/2001,1133.58,4.826,3691.77,5312.1,1.454,1.6038,0.9072,697.149
9/4/2001,1132.94,4.959,3736.82,5379.6,1.4448,1.6134,0.8973,717.192
9/5/2001,1131.74,4.967,3637.17,5316,1.4575,1.6262,0.8887,704.12
9/6/2001,1106.4,4.873,3550.26,5204.3,1.4572,1.6368,0.8873,688.434
9/7/2001,1085.78,4.79,3456.52,5070.3,1.4616,1.6233,0.9075,660.548
9/10/2001,1092.54,4.835,3440.65,5033.7,1.4568,1.6196,0.9053,662.727
9/11/2001,1092.54,4.809,3220.27,4746,1.4763,1.6245,0.8966,574.276
9/12/2001,1092.54,4.809,3260.9,4882.1,1.4677,1.617,0.9065,598.241
9/13/2001,1092.54,4.623,3293.82,4943.6,1.4716,1.6191,0.9062,612.62
9/14/2001,1092.54,4.553,3091.21,4755.7,1.4682,1.606,0.9207,582.555
9/17/2001,1038.77,4.623,3204.96,4898.9,1.4655,1.583,0.9295,598.677
9/18/2001,1032.74,4.707,3189.94,4848.7,1.468,1.5857,0.9254,592.576
9/19/2001,1016.1,4.691,3105.13,4721.7,1.4685,1.5791,0.9273,570.791
9/20/2001,984.54,4.742,2967.94,4556.9,1.4662,1.5857,0.9247,529.833
9/21/2001,965.8,4.691,2877.68,4433.7,1.4567,1.5846,0.9149,529.833
9/24/2001,1003.45,4.716,3068.05,4613.9,1.4635,1.5957,0.9151,566.433
9/25/2001,1012.27,4.7,3095.75,4663.4,1.4702,1.5945,0.9172,579.505
9/26/2001,1007.04,4.628,3155.68,4696.1,1.4751,1.5996,0.9225,578.634
9/27/2001,1018.61,4.548,3198.78,4763.6,1.4744,1.6011,0.9208,599.984
9/28/2001,1040.94,4.588,3296.66,4903.4,1.4744,1.6032,0.9114,624.82
10/1/2001,1038.55,4.54,3208.31,4785.6,1.4792,1.6222,0.9114,607.827
10/2/2001,1051.33,4.501,3265.24,4832.3,1.4691,1.6151,0.915,618.72
10/3/2001,1072.28,4.468,3264.59,4881.8,1.4777,1.5973,0.9202,634.405
10/4/2001,1069.63,4.506,3394.69,5016.2,1.476,1.611,0.9143,656.191
10/5/2001,1071.38,4.504,3348.02,5036,1.4842,1.6116,0.9183,650.963
10/8/2001,1062.44,4.506,3353.41,5032.7,1.4744,1.6001,0.9212,643.12
10/9/2001,1056.75,4.593,3357.12,5009.8,1.4581,1.5951,0.9214,637.455
10/10/2001,1080.99,4.597,3468.32,5153.1,1.4515,1.5912,0.9117,651.398
10/11/2001,1097.43,4.666,3510.55,5164.9,1.4446,1.6011,0.906,676.234
10/12/2001,1091.65,4.669,3498.66,5145.5,1.453,1.6011,0.9057,664.034
10/15/2001,1089.98,4.599,3393.62,5067.3,1.4494,1.5917,0.9115,657.063
10/16/2001,1097.54,4.559,3455.27,5082.6,1.449,1.5975,0.9042,656.191
10/17/2001,1077.09,4.567,3531.76,5203.4,1.447,1.6009,0.9036,675.363
10/18/2001,1068.61,4.577,3457.9,5116,1.444,1.5999,0.9016,656.191
10/19/2001,1073.48,4.621,3406.94,5017.7,1.433,1.6018,0.8992,633.97
10/22/2001,1089.9,4.633,3480.27,5070.4,1.4253,1.5945,0.8979,650.091
10/23/2001,1084.78,4.643,3580.5,5193.3,1.4258,1.6005,0.8878,681.027
10/24/2001,1085.2,4.596,3609.65,5167.6,1.4289,1.5978,0.8926,684.949
10/25/2001,1100.09,4.551,3523.43,5086.6,1.4268,1.6004,0.8909,679.72
10/26/2001,1104.61,4.529,3611.88,5188.6,1.4366,1.6031,0.893,692.356
10/29/2001,1078.3,4.48,3527.55,5085.9,1.4558,1.6088,0.8985,669.263
10/30/2001,1059.79,4.41,3414.72,5003.6,1.4515,1.607,0.9057,642.248
10/31/2001,1059.78,4.232,3478.63,5039.7,1.4545,1.6068,0.9051,656.627
11/1/2001,1084.1,4.24,3508.96,5071.2,1.4637,1.6085,0.907,661.856
11/2/2001,1087.2,4.358,3503.26,5129.5,1.4628,1.6182,0.9027,664.906
11/5/2001,1102.84,4.296,3606.5,5209.1,1.4588,1.6204,0.8968,680.156
11/6/2001,1118.86,4.256,3589.69,5214.1,1.4573,1.6229,0.898,686.256
11/7/2001,1115.8,4.178,3633.05,5216.3,1.4637,1.6226,0.9032,686.256
11/8/2001,1118.54,4.286,3723.93,5278.1,1.4543,1.6328,0.8964,698.892
11/9/2001,1120.31,4.303,3665.78,5244.2,1.4562,1.6262,0.8939,690.613
11/12/2001,1118.33,4.303,3567.55,5146.2,1.4542,1.6301,0.8925,673.184
11/13/2001,1139.09,4.378,3717.98,5277.1,1.4413,1.6354,0.8864,698.02
11/14/2001,1141.21,4.539,3708.36,5240.7,1.4417,1.6341,0.8793,707.17
11/15/2001,1142.24,4.762,3703.85,5238.2,1.4321,1.6281,0.8825,709.349
11/16/2001,1138.65,4.843,3743.44,5291,1.4268,1.6194,0.8843,722.856
11/19/2001,1151.06,4.798,3795.72,5338,1.4132,1.6164,0.8803,735.928
11/20/2001,1142.66,4.863,3747.27,5298.7,1.4198,1.6037,0.8834,730.699
11/21/2001,1137.03,5.013,3730.04,5313.8,1.4167,1.6139,0.8791,742.899
11/22/2001,1137.03,4.966,3770.29,5345.9,1.4108,1.6094,0.8779,751.178
11/23/2001,1150.34,4.987,3772.19,5293.2,1.4095,1.604,0.878,746.821
11/26/2001,1157.42,5.015,3753.54,5302.5,1.4122,1.608,0.8814,749.435
11/27/2001,1149.5,4.919,3681.05,5266,1.415,1.6024,0.8792,744.642
11/28/2001,1128.52,4.925,3631.76,5205.2,1.4263,1.6028,0.8832,730.263
11/29/2001,1140.2,4.756,3629.37,5208.5,1.4265,1.6064,0.889,736.363
11/30/2001,1139.45,4.752,3658.27,5203.6,1.4241,1.6024,0.8964,736.363
12/3/2001,1129.9,4.687,3645.6,5164.6,1.4246,1.5927,0.893,725.906
12/4/2001,1144.8,4.66,3690.25,5212.1,1.4233,1.5969,0.8905,735.928
12/5/2001,1170.35,4.893,3821.8,5333.5,1.4165,1.5925,0.8923,772.092
12/6/2001,1167.1,5.013,3828.76,5369.8,1.4286,1.5949,0.8874,776.014
12/7/2001,1158.31,5.167,3792.85,5264.7,1.4338,1.5976,0.8902,758.585
12/10/2001,1139.93,5.098,3720.2,5185,1.4352,1.6102,0.8887,744.206
12/11/2001,1136.76,5.051,3744.56,5160.8,1.4385,1.6081,0.8916,734.621
12/12/2001,1137.07,5.005,3692.39,5120,1.4468,1.6127,0.8944,729.392
12/13/2001,1119.38,5.073,3607.26,5074.9,1.4409,1.6109,0.8977,719.806
12/14/2001,1123.09,5.188,3568.73,5061,1.4543,1.6095,0.9039,720.678
12/17/2001,1134.36,5.186,3692.85,5136.3,1.4592,1.6065,0.9077,724.599
12/18/2001,1142.92,5.121,3680.55,5151.1,1.4577,1.6152,0.9026,725.035
12/19/2001,1149.56,5.047,3651.51,5120.6,1.4505,1.6144,0.8966,716.32
12/20/2001,1139.93,5.03,3617.47,5080.2,1.4486,1.6103,0.8973,701.506
12/21/2001,1144.89,5.084,3696.44,5159.2,1.4411,1.6188,0.8892,699.327
12/24/2001,1144.65,5.136,3696.98,5177.4,1.4424,1.6243,0.8868,704.12
12/25/2001,1144.65,5.136,3696.98,5177.4,1.4434,1.6429,0.8792,704.12
12/26/2001,1149.37,5.199,3696.98,5177.4,1.4524,1.6403,0.8801,704.12
12/27/2001,1157.13,5.065,3778.39,5213.2,1.451,1.6422,0.8828,703.249
12/28/2001,1161.02,5.113,3806.13,5242.4,1.4513,1.6412,0.8855,710.22
12/31/2001,1148.08,5.051,3806.13,5217.4,1.4546,1.6362,0.885,702.377
1/1/2002,1148.08,5.032,3806.13,5217.4,1.4534,1.6409,0.8864,702.377
1/2/2002,1154.67,5.16,3755.56,5218.3,1.4468,1.6091,0.9005,706.735
1/3/2002,1165.27,5.111,3833.09,5318.8,1.4385,1.5975,0.9038,724.163
1/4/2002,1172.51,5.128,3820.42,5323.8,1.4473,1.6054,0.8949,731.135
1/7/2002,1164.89,5.049,3754.42,5293.6,1.4404,1.6115,0.8934,724.163
1/8/2002,1160.71,5.08,3724.04,5250.4,1.4394,1.6173,0.8903,716.32
1/9/2002,1155.14,5.051,3722.98,5228.5,1.4374,1.6138,0.8925,700.199
1/10/2002,1156.55,4.979,3666.36,5190.7,1.4391,1.6185,0.8932,691.049
1/11/2002,1145.6,4.866,3696.66,5198.6,1.4486,1.6185,0.8924,688.434
1/14/2002,1138.41,4.876,3588.51,5113.5,1.4495,1.6221,0.8923,674.491
1/15/2002,1146.19,4.835,3637.2,5166,1.4411,1.62,0.8922,681.463
1/16/2002,1127.57,4.839,3576.6,5127.6,1.4372,1.6291,0.8812,679.284
1/17/2002,1138.88,4.925,3649.43,5138.4,1.4357,1.6265,0.8805,689.742
1/18/2002,1127.58,4.894,3639.27,5126.8,1.4383,1.6296,0.8848,674.056
1/21/2002,1127.58,4.892,3601.97,5138.5,1.4358,1.6237,0.8844,678.849
1/22/2002,1119.31,4.919,3614.62,5149.2,1.4289,1.6165,0.8839,684.949
1/23/2002,1128.19,5.029,3648.81,5180.6,1.4253,1.6116,0.8863,677.977
1/24/2002,1132.16,5.008,3710.14,5233.1,1.4258,1.6202,0.877,692.356
1/25/2002,1133.28,5.071,3701.3,5193,1.4082,1.6313,0.865,691.484
1/28/2002,1133.06,5.073,3739.85,5223.6,1.4095,1.6282,0.8642,697.149
1/29/2002,1100.64,4.942,3684.65,5131.4,1.4139,1.6337,0.8615,692.792
1/30/2002,1113.57,5.014,3630.73,5089.3,1.4142,1.6371,0.8649,683.206
1/31/2002,1130.21,5.033,3670.26,5164.8,1.4108,1.6348,0.8632,691.049
2/1/2002,1122.2,4.985,3682.69,5189.7,1.4162,1.6388,0.8618,688.434
2/4/2002,1094.44,4.902,3619.23,5167.3,1.4233,1.6413,0.8636,687.563
2/5/2002,1090.02,4.894,3535.7,5093.4,1.4157,1.6349,0.8704,674.927
2/6/2002,1083.51,4.923,3485.38,5073.8,1.4124,1.6306,0.8676,670.57
2/7/2002,1080.17,4.939,3519.93,5127,1.414,1.626,0.8665,678.849
2/8/2002,1096.22,4.879,3507.46,5128.1,1.415,1.6171,0.8722,684.077
2/11/2002,1111.94,4.907,3556.09,5161.8,1.4218,1.6224,0.8771,694.534
2/12/2002,1107.5,4.975,3543.27,5135.7,1.4327,1.6287,0.8766,678.849
2/13/2002,1118.51,4.987,3571.56,5153.9,1.4287,1.6368,0.8755,686.256
2/14/2002,1116.48,4.945,3616.14,5208.7,1.431,1.6394,0.8713,698.02
2/15/2002,1104.18,4.875,3555.15,5182.5,1.432,1.6398,0.8734,691.049
2/18/2002,1104.18,4.863,3537.52,5154.3,1.4282,1.6411,0.8724,689.306
2/19/2002,1083.34,4.873,3448.98,5092.5,1.4314,1.6403,0.8684,680.156
2/20/2002,1097.98,4.889,3433.08,5024.1,1.4273,1.6336,0.8757,671.006
2/21/2002,1080.95,4.853,3480.58,5073.3,1.4264,1.6367,0.8708,676.234
2/22/2002,1089.84,4.831,3430.18,5050.8,1.4327,1.6379,0.8755,668.391
2/25/2002,1109.44,4.849,3493.32,5100.7,1.4251,1.6343,0.8747,677.106
2/26/2002,1109.38,4.927,3519.8,5139,1.4171,1.6394,0.8695,678.849
2/27/2002,1109.89,4.833,3591.23,5178.4,1.4192,1.637,0.8653,694.534
2/28/2002,1106.73,4.877,3624.74,5101,1.4174,1.6357,0.8694,673.184
3/1/2002,1131.78,4.981,3645.33,5169,1.4177,1.6366,0.8655,677.977
3/4/2002,1153.84,4.999,3748.55,5242,1.4231,1.6401,0.8644,729.392
3/5/2002,1146.14,5.001,3732.08,5214,1.4243,1.6364,0.8687,712.399
3/6/2002,1162.77,5.052,3748.67,5245.5,1.4228,1.6321,0.8711,721.985
3/7/2002,1157.54,5.227,3766.81,5282.1,1.4283,1.6257,0.8773,726.342
3/8/2002,1164.31,5.325,3789.88,5285.7,1.423,1.6205,0.8749,726.778
3/11/2002,1168.26,5.32,3766.9,5258.9,1.4198,1.6236,0.8748,728.085
3/12/2002,1165.58,5.31,3723.95,5252.5,1.4152,1.6192,0.8726,724.163
3/13/2002,1154.09,5.279,3702.89,5272,1.4151,1.6136,0.8743,726.778
3/14/2002,1153.04,5.409,3711.44,5261.4,1.4202,1.6086,0.8804,728.52
3/15/2002,1166.16,5.327,3755.75,5292.7,1.4248,1.611,0.8828,733.749
3/18/2002,1165.55,5.3,3778.72,5299.9,1.4267,1.6174,0.8802,736.363
3/19/2002,1170.29,5.286,3796.26,5316.1,1.4241,1.6173,0.8835,734.185
3/20/2002,1151.85,5.406,3747.27,5266.9,1.4285,1.6156,0.8797,701.506
3/21/2002,1153.59,5.365,3722.68,5253.3,1.4264,1.6176,0.8842,697.149
3/22/2002,1148.7,5.404,3744.37,5250.5,1.4258,1.6218,0.8779,701.07
3/25/2002,1131.87,5.408,3711.76,5203.6,1.426,1.6263,0.8776,697.149
3/26/2002,1138.49,5.345,3732.75,5195.5,1.4257,1.6276,0.8741,692.792
3/27/2002,1144.58,5.341,3734.98,5214.7,1.4248,1.6284,0.8752,698.892
3/28/2002,1147.39,5.4,3784.05,5271.8,1.4251,1.6337,0.8714,707.606
3/29/2002,1147.39,5.396,3784.05,5271.8,1.4259,1.635,0.8717,707.606
4/1/2002,1146.55,5.426,3784.05,5271.8,1.4412,1.6337,0.8737,707.606
4/2/2002,1136.77,5.341,3743.96,5251.4,1.4358,1.6378,0.8776,691.92
4/3/2002,1125.4,5.278,3748.44,5247.8,1.4361,1.6339,0.8788,692.792
4/4/2002,1126.34,5.258,3691.1,5209.5,1.4341,1.6302,0.8816,687.127
4/5/2002,1122.73,5.206,3677.72,5233.6,1.4321,1.6318,0.8783,688.434
4/8/2002,1125.29,5.262,3604.73,5178.6,1.4308,1.6336,0.8781,683.206
4/9/2002,1117.8,5.202,3623,5179.6,1.4369,1.6335,0.8767,689.306
4/10/2002,1130.46,5.233,3660.5,5229.1,1.4364,1.6319,0.8808,690.613
4/11/2002,1103.69,5.206,3593.43,5137.4,1.4385,1.6313,0.8793,681.463
4/12/2002,1111.01,5.156,3611.79,5161,1.4372,1.6331,0.8794,681.027
4/15/2002,1102.55,5.138,3650.23,5201.4,1.4375,1.6325,0.8805,682.334
4/16/2002,1128.37,5.192,3742.88,5259.9,1.4405,1.6329,0.8798,690.613
4/17/2002,1126.07,5.233,3746.69,5263.9,1.4455,1.6268,0.8878,701.07
4/18/2002,1124.47,5.198,3704.86,5229.4,1.4479,1.6262,0.8884,701.07
4/19/2002,1125.17,5.1962,3709.01,5243.6,1.4476,1.6264,0.8926,703.249
4/22/2002,1107.83,5.1755,3665.27,5221.5,1.451,1.6288,0.888,699.327
4/23/2002,1100.96,5.161,3657.8,5191,1.4474,1.6337,0.8866,701.506
4/24/2002,1093.14,5.1113,3625.67,5218.2,1.4494,1.6275,0.8896,712.399
4/25/2002,1091.48,5.0928,3574.38,5197.5,1.4552,1.616,0.8986,714.578
4/26/2002,1076.32,5.0537,3561.08,5159,1.4582,1.6193,0.9019,715.885
4/29/2002,1065.46,5.1198,3538.74,5153.9,1.459,1.6162,0.9038,707.17
4/30/2002,1076.92,5.0847,3574.23,5165.6,1.458,1.617,0.9008,705.863
5/1/2002,1086.46,5.0579,3574.23,5125.5,1.4656,1.6181,0.9008,704.12
5/2/2002,1084.56,5.0931,3543.12,5174.1,1.4633,1.6175,0.9038,718.063
5/3/2002,1073.43,5.054,3496.44,5203.1,1.469,1.6144,0.9173,729.392
5/6/2002,1052.67,5.0643,3479.29,5203.1,1.4685,1.6051,0.9144,729.392
5/7/2002,1049.49,5.054,3453.29,5119.9,1.4675,1.6034,0.9142,732.442
5/8/2002,1088.85,5.2162,3540.64,5209.1,1.4564,1.6082,0.9088,744.206
5/9/2002,1073.01,5.1619,3525.59,5197.6,1.46,1.608,0.9064,732.878
5/10/2002,1054.99,5.1163,3465.12,5171.2,1.4641,1.6021,0.914,731.135
5/13/2002,1074.56,5.2207,3511.01,5204.8,1.4572,1.5985,0.9153,751.614
5/14/2002,1097.28,5.2755,3575.62,5239.5,1.4503,1.6015,0.9063,754.664
5/15/2002,1091.07,5.244,3595.73,5259.1,1.4604,1.6057,0.9024,752.485
5/16/2002,1098.23,5.1665,3579.03,5248.5,1.4559,1.6002,0.9101,745.078
5/17/2002,1106.59,5.2506,3554.77,5218,1.4579,1.5925,0.9203,752.485
5/20/2002,1091.88,5.1982,3518.98,5208.1,1.4579,1.5871,0.9201,744.206
5/21/2002,1079.88,5.1481,3512.88,5197.2,1.4599,1.585,0.9197,737.671
5/22/2002,1086.02,5.1127,3459.02,5151.9,1.4593,1.5769,0.9263,733.749
5/23/2002,1097.08,5.1482,3467.67,5175.3,1.4549,1.5804,0.9232,734.621
5/24/2002,1083.82,5.1443,3477.06,5169.1,1.4581,1.5804,0.9208,730.263
5/27/2002,1083.82,5.136,3500.94,5136.3,1.4568,1.582,0.9197,735.056
