Date,SP,VIX,V0_var,Vol_3M,Vol_1Y,Strike,Put_Price_90D,Put_Price_1Y
2002-05-23,1097.08,18.23,0.03323329,18.693496964655093,19.353802049063148,932.5179999999999,1.415666484679761,19.81552255570105
2002-05-24,1083.82,18.9,0.0357209999999999,19.181892123409344,19.588355700941676,921.247,1.6055261953261137,20.201357515636715
2002-05-28,1074.55,20.31,0.0412496099999999,20.225101197594128,20.099822270100944,913.3675,2.084580719454287,21.400124779874773
2002-05-29,1067.66,20.39,0.04157521,20.284866785732437,20.129539184676787,907.5110000000001,2.1014908165975044,21.342882184824134
2002-05-30,1064.66,20.61,0.04247721,20.44952145108841,20.211634894594823,904.961,2.1800006304328505,21.503670466247144
2002-05-31,1067.14,19.98,0.03992004,19.979196156331703,19.978016075079314,907.0690000000001,1.948223326784408,20.925804065307204
2002-06-03,1040.68,23.37,0.05461569,22.54866837001551,21.285642030627557,884.578,3.335724356919755,23.89827395492526
2002-06-04,1040.69,23.89,0.05707321,22.950296612634748,21.49655168981168,884.5865,3.597769045456303,24.47545311964089
2002-06-05,1049.9,22.61,0.05112121,21.96492956894318,20.9820879370949,892.4150000000001,2.9989845376400055,23.27881151417907
2002-06-06,1029.15,24.16,0.05837056,23.159511479720123,21.60706279578246,874.7775,3.6966862571390493,24.504427506787493
2002-06-07,1027.53,23.51,0.05527201,22.6566264207337,21.342172817003217,873.4005,3.3621558027751632,23.74862948383202
2002-06-10,1030.74,23.72,0.0562638399999999,22.81880337104294,21.427319083219217,876.129,3.47733461732237,24.053470703437426
2002-06-11,1013.6,24.45,0.05978025,23.38472084606924,21.72650604800611,861.56,3.7908597992111055,24.454993257924826
2002-06-12,1020.26,24.15,0.05832225,23.15175474241804,21.602957778184464,867.221,3.6596053242584787,24.281674926375672
2002-06-13,1009.56,25.02,0.06260004,23.828818935738468,21.96347821318307,858.126,4.0789731789724755,24.9946841859462
2002-06-14,1007.28,25.96,0.0673921599999999,24.565136676250297,22.36044298681368,856.188,4.595820350216783,26.012445000152383
2002-06-17,1036.17,24.64,0.06071296,23.532544062567524,21.805175052215933,880.7445,3.977576265466652,25.216152831534686
2002-06-18,1037.14,24.24,0.0587577599999999,23.22158737850036,21.639935984540664,881.5690000000001,3.7673979735647833,24.784905644983837
2002-06-19,1019.99,26.06,0.06791236,24.643742654089863,22.40311157186449,866.9915,4.712469049860502,26.458276590732595
2002-06-20,1006.29,27.48,0.0755150399999999,25.765212793280867,23.01768590002168,855.3465,5.510756383297874,27.787976089444015
2002-06-21,989.14,27.23,0.0741472899999999,25.567085312658417,22.90833802831467,840.769,5.262494679812889,27.017848606467
2002-06-24,992.72,26.98,0.0727920399999999,25.369242404943027,22.79947223066947,843.812,5.128867090850179,26.820111523156754
2002-06-25,976.14,27.84,0.0775065599999999,26.05100322139356,23.17597999063295,829.7189999999999,5.568792106109825,27.38039459777056
2002-06-26,973.53,28.42,0.08076964,26.512608982261813,23.43303157632363,827.5005,5.921777642732408,27.99880261217072
2002-06-27,990.64,26.29,0.0691164099999999,24.824728551041105,22.501561508727256,842.044,4.709294033904882,25.960965464095324
2002-06-28,989.81,25.4,0.064516,24.125905995150617,22.12304520008748,841.3385,4.204181193816666,24.92867072028949
2002-07-01,968.65,27.11,0.07349521,25.472084793783417,22.8560218577761,823.3525,5.081703295647117,26.31950728522625
2002-07-02,948.09,28.96,0.08386816,26.94361637164535,23.67453654915415,805.8765,6.110492735752047,27.90352335176678
2002-07-03,953.99,29.42,0.08655364,27.31166786202279,23.881872839641737,810.8915,6.450361587558277,28.629613994340417
2002-07-05,989.03,27.11,0.07349521,25.472084793783417,22.8560218577761,840.6754999999999,5.1886202555039205,26.873258958661353
2002-07-08,976.98,28.25,0.0798062499999999,26.377165184459155,23.357434112596295,830.433,5.83336963247406,27.89347923610984
2002-07-09,952.83,30.22,0.0913248399999999,27.953621807584277,24.245867164262865,809.9055,6.982767012220904,29.5693442410346
2002-07-10,920.47,34.1,0.116281,31.096212221591813,26.06707902911351,782.3995,9.5365362681639,33.375084194735564
2002-07-11,927.37,33.85,0.11458225,30.892439530691355,25.947165099018015,788.2645,9.41454308211955,33.30141814920387
2002-07-12,921.39,32.94,0.1085043599999999,30.15209348449826,25.513514674478767,783.1814999999999,8.667784459361712,31.928404217520836
2002-07-15,917.93,35.03,0.12271009,31.85561099980098,26.5159959597002,780.2404999999999,10.23638418698728,34.4884904003421
2002-07-16,901.05,36.65,0.13432225,33.18321639886622,27.30812965371952,765.8924999999999,11.338539909198289,35.96198893323469
2002-07-17,906.04,35.45,0.12567025,32.199241616018305,26.720156115126485,770.1339999999999,10.434333662257629,34.58563783658883
2002-07-18,881.56,35.12,0.1233414399999999,31.929211630172045,26.559671388767452,749.3259999999999,9.899373727656183,33.23506508718788
2002-07-19,847.76,38.17,0.14569489,34.433860109709876,28.062259578112293,720.596,11.856912969867551,35.74353128804995
2002-07-22,819.85,41.87,0.1753096899999999,37.49534583921318,29.937032073342984,696.8725,14.441119691115887,39.22953279707127
2002-07-23,797.7,44.92,0.20178064,40.03416170500046,31.518537684719348,678.0450000000001,16.597007832112922,42.06676283861586
2002-07-24,843.42,39.86,0.15888196,35.82942035864089,28.91208830468913,716.9069999999999,13.163703764983751,37.722081256289044
2002-07-25,838.68,39.27,0.15421329,35.341646634133085,28.614106332720645,712.8779999999999,12.609023529758474,36.75390924863123
2002-07-26,852.84,35.51,0.1260960099999999,32.248364829147924,26.74939230675484,724.914,9.866428430788119,32.62831130145429
2002-07-29,898.96,31.33,0.0981568899999999,28.8479955400378,24.757767251666422,764.116,7.3259058855508385,29.20210546671595
2002-07-30,902.78,31.92,0.10188864,29.32499714073352,25.03295341171768,767.3629999999999,7.765051670967807,30.035792389385875
2002-07-31,911.62,32.03,0.10259209,29.41404737321544,25.084488947237887,774.877,7.918970589432419,30.46449973649959
2002-08-01,884.66,36.95,0.13653025,33.429689421639345,27.45616452595864,751.9609999999999,11.373298951334547,35.69717664335039
2002-08-02,864.24,41.29,0.17048641,37.01399642688364,29.639778087715463,734.604,14.715357564437,40.56733444712742
2002-08-05,834.6,45.08,0.2032206399999999,40.167669587729975,31.60230067876388,709.41,17.508242768260118,44.23030065427551
2002-08-06,859.57,42.03,0.17665209,37.62821814191975,30.01923926004382,730.6345,15.281037378670646,41.346814030952316
2002-08-07,876.77,38.73,0.1500012899999999,34.8957350546264,28.34258367328319,745.2545,12.727559975990914,37.70527606803935
2002-08-08,905.46,36.33,0.1319868899999999,32.92051853554682,27.150677657728924,769.641,11.13312556948246,35.71506303497637
2002-08-09,908.64,35.33,0.12482089,32.10101984357436,26.66173628394175,772.3439999999999,10.369136842535227,34.528638242542115
2002-08-12,903.8,37.05,0.13727025,33.51188803266089,27.50559940958536,768.2299999999999,11.701878174470224,36.60250766156875
2002-08-13,884.21,35.82,0.12830724,32.50229739720687,26.900722546702095,751.5785,10.470462649417598,34.22312391374828
2002-08-14,919.62,32.36,0.10471696,29.681413841794797,25.239520319134357,781.677,8.226169175559988,31.141065564421865
2002-08-15,930.25,29.43,0.08661249,27.3196778759259,23.886396285755236,790.7125,6.296316410569446,27.928946757971033
2002-08-16,928.77,28.81,0.0830016099999999,26.82377594293028,23.60724473206193,789.4544999999999,5.89158420189429,27.160871680217582
2002-08-19,950.72,28.61,0.08185321,26.664126901676433,23.517769228588513,808.112,5.903129203329712,27.5663023991315
2002-08-20,937.43,29.59,0.08755681,27.447888627169306,23.95886369376769,796.8154999999999,6.44968561789554,28.334835807578912
2002-08-21,949.36,28.23,0.07969329,26.361238462251592,23.348554079643893,806.956,5.656012202120749,27.081583189138712
2002-08-22,962.7,27.75,0.07700625,25.979502596583625,23.136315184334457,818.2950000000001,5.436685674676468,26.898234387930188
2002-08-23,940.86,29.32,0.08596624,27.231588319729745,23.83667588489604,799.731,6.296300299209378,28.116601075567814
2002-08-26,947.95,29.89,0.08934121,27.68853665690373,24.095204079035344,805.7575,6.7228803748728865,29.015702009692887
2002-08-27,934.82,30.11,0.0906612099999999,27.86521740145553,24.195566759586917,794.597,6.77674046350559,28.87788197756518
2002-08-28,917.87,33.32,0.11102224,30.46097892004937,25.69405048526804,780.1895,8.917429960952404,32.28576995424268
2002-08-29,917.8,33.67,0.11336689,30.745822894072283,25.86103222942597,780.13,9.180509605461737,32.72793345006545
2002-08-30,916.07,32.64,0.10653696,29.90851910157731,25.371555079458847,778.6595,8.397648453124503,31.36891955273572
2002-09-03,878.02,39.97,0.15976009,35.92042562866681,28.9677932355707,746.317,13.798272047505748,39.41786820955261
2002-09-04,893.41,37.44,0.1401753599999999,33.83265443703646,27.698819019575065,759.3984999999999,11.88750714378564,36.69646513919457
2002-09-05,879.15,38.86,0.15100996,35.00303716366644,28.407842976453026,747.2774999999999,12.871213732796747,37.98041520292483
2002-09-06,893.92,36.33,0.1319868899999999,32.92051853554682,27.150677657728924,759.832,10.991234962418844,35.25987801584401
2002-09-09,902.96,36.45,0.13286025,33.01900492004417,27.209667000099586,767.516,11.199688754894893,35.7743580160502
2002-09-10,909.58,35.08,0.12306064,31.89649789350492,26.540255125935904,773.143,10.182551380138719,34.23955398952259
2002-09-11,909.45,34.81,0.12117361,31.67577888301557,26.40940380943084,773.0325,9.96971422737127,33.88552572504403
2002-09-12,886.91,37.5,0.140625,33.882029854724095,27.72860436956841,753.8734999999999,11.850200859507282,36.50836871493274
2002-09-13,889.81,35.82,0.12830724,32.50229739720687,26.900722546702095,756.3385,10.536775619002597,34.43987049421784
2002-09-16,891.1,36.74,0.13498276,33.25713881493065,27.35249738752554,757.435,11.285954427311424,35.68232499581444
2002-09-17,873.52,38.01,0.14447601,34.30200217560136,27.982406967268663,742.492,12.08600435304514,36.62048974356628
2002-09-18,869.46,37.52,0.14077504,33.89848989380877,27.73853630152958,739.041,11.63313519227512,35.81585931445639
2002-09-19,843.32,40.65,0.1652422499999999,36.48343893682542,29.31316551576359,716.822,13.819064900330204,38.745174565786925
2002-09-20,845.39,38.98,0.1519440399999999,35.1021118845946,28.468143015531467,718.5815,12.474075922375363,36.675584136933054
2002-09-23,833.7,39.68,0.15745024,35.68054589149691,28.821035045172493,708.645,12.865555253799215,37.05738369654236
2002-09-24,819.29,40.52,0.16418704,36.37574697581989,29.2470049782904,696.3965,13.319548354709838,37.47616383331956
2002-09-25,839.66,37.33,0.1393528899999999,33.7421512315049,27.644253378856988,713.7109999999999,11.087146325722259,34.35196036927002
2002-09-26,854.95,34.6,0.119716,31.50422902435278,26.30788401276235,726.7075,9.21885988615277,31.600707658696535
2002-09-27,827.37,36.97,0.1366780899999999,33.44612751924786,27.466047926334852,703.2645,10.651862623911555,33.40978745768763
2002-09-30,815.28,39.69,0.15752961,35.68881527764564,28.8260902782479,692.9879999999999,12.589241314728042,36.25110695790619
2002-10-01,847.91,34.12,0.1164174399999999,31.112520910742052,26.076686338589877,720.7235,8.798993357932574,30.7678980864913
2002-10-02,827.91,36.83,0.1356448899999999,33.33107798678168,27.396901824367585,703.7235,10.553277470374624,33.2612884523993
2002-10-03,818.95,37.31,0.13920361,33.72569867247433,27.63433805012931,696.1075000000001,10.798605493753286,33.480452964711674
2002-10-04,800.58,39.46,0.15570916,35.49866198327299,28.709918273528363,680.493,12.183328924132653,35.316048165556
2002-10-07,785.28,42.64,0.18181696,38.13512592645869,30.33345302408523,667.4879999999999,14.452429963125553,38.53152794476972
2002-10-08,798.55,41.02,0.16826404,36.79009098308563,29.501807708047057,678.7674999999999,13.380302429122366,37.14743504903066
2002-10-09,776.76,42.13,0.17749369,37.711281922576354,30.070663358369544,660.246,13.888299202568561,37.48608488935969
2002-10-10,803.92,37.55,0.1410002499999999,33.92318141713107,27.753437457387392,683.332,10.778554729796284,33.15184456794026
2002-10-11,835.32,35.7,0.127449,32.40397537943569,26.842088369788264,710.022,9.803107022918624,32.186295952329345
2002-10-14,841.44,36.04,0.12988816,32.682637104971995,27.008396366140445,715.224,10.128089898620303,32.83544340609592
2002-10-15,881.27,34.02,0.11573604,31.03098760303396,26.02867075502415,749.0794999999999,9.071402395758781,31.855103462013318
2002-10-16,860.02,36.0,0.1296,32.64984016909064,26.988802283972557,731.0169999999999,10.32115786047251,33.510662655918026
2002-10-17,879.2,34.1,0.116281,31.096212221591813,26.06707902911351,747.32,9.108958126793596,31.87868591481694
2002-10-18,884.39,33.53,0.1124260899999999,30.63184631498516,25.794160002570933,751.7315,8.744287344759314,31.364838696334857
2002-10-21,899.72,33.11,0.10962721,30.290230252966417,25.59418204362124,764.7620000000001,8.58746295781475,31.38725223031298
2002-10-22,890.16,34.09,0.11621281,31.088058256495327,26.06227615950444,756.636,9.215051044707337,32.26361944294615
2002-10-23,896.14,33.2,0.110224,30.36339358653621,25.63695310400027,761.7189999999999,8.61873560308858,31.373257769094295
2002-10-24,882.5,34.03,0.11580409,31.039139791177774,26.0334699519066,750.125,9.091440481596777,31.911902924366302
2002-10-25,897.65,30.0,0.09,27.776855548762125,24.145345566079353,763.0024999999999,6.4365416934967925,27.60269591203152
2002-10-28,890.23,31.07,0.0965344899999999,28.638138503473098,24.637169847503916,756.6955,7.080491622490399,28.613010435874713
2002-10-29,882.15,32.27,0.10413529,29.608463923174305,25.197176259743753,749.8275,7.82852148751364,29.764893556037777
2002-10-30,890.71,31.23,0.09753129,28.767255681989283,24.71133441941659,757.1035,7.191388946550461,28.81633557317656
2002-10-31,885.76,31.14,0.09696996,28.69461712997185,24.669597399985136,752.896,7.091439174510612,28.551006056227095
2002-11-01,900.96,29.3,0.085849,27.215576922294233,23.827644697337146,765.816,6.016819908711,26.901479653602593
2002-11-04,908.35,30.82,0.09498724,28.43655937114271,24.5216060271598,772.0975,7.05544320278679,28.897373073247905
2002-11-05,915.39,31.23,0.09753129,28.767255681989283,24.71133441941659,778.0815,7.390649625335769,29.614785306474715
2002-11-06,923.76,30.73,0.09443329,28.364041284023227,24.480098980420617,785.196,7.113650138859882,29.278917520402246
2002-11-07,902.65,31.42,0.09872164,28.92068851894684,24.799609054898333,767.2524999999999,7.417584265223937,29.429614858326545
2002-11-08,894.74,29.41,0.08649481,27.303658221617205,23.877350074300413,760.529,6.043523543202653,26.840171233710635
2002-11-11,876.19,31.3,0.097969,28.823770242543077,24.74383097035001,744.7615000000001,7.120461022263356,28.4276543638436
2002-11-12,882.95,30.58,0.0935136399999999,28.243237929203048,24.41103447146655,750.5075,6.701935083265468,27.81274836504491
2002-11-13,882.53,31.24,0.09759376,28.77532823392135,24.71597494311699,750.1505,7.131999883900647,28.563353110139644
2002-11-14,904.27,28.67,0.08219689,26.712004886654434,23.544582085903254,768.6295,5.651022231552474,26.286830231335642
2002-11-15,909.83,26.65,0.0710222499999999,25.108536902376795,22.656519300985455,773.3555,4.519067119177194,24.226135636763388
2002-11-18,900.36,27.66,0.07650756,25.908037121991807,23.09671102518105,765.306,5.033045746028762,25.058308484240655
2002-11-19,896.74,27.41,0.07513081,25.709708793798537,22.987020299902767,762.229,4.871445625957023,24.687366303756846
2002-11-20,914.15,25.32,0.0641102399999999,24.06329534628659,22.08934847751921,777.0274999999999,3.8425427409747215,22.940518105921797
2002-11-21,933.76,23.81,0.0566916099999999,22.88839458734228,21.463937874831934,793.696,3.191292148515771,21.880359656708492
2002-11-22,930.55,23.16,0.05363856,22.38697579520999,21.201199671595,790.9675,2.8908992507908593,21.163608457756595
2002-11-25,932.88,24.07,0.05793649,23.089722970008193,21.5701507922939,792.948,3.308650681345611,22.12116242165129
2002-11-26,913.31,25.97,0.06744409,24.57299497226843,22.36470612081972,776.3135,4.172309414307151,23.596237932832537
2002-11-27,938.87,27.25,0.07425625,25.58292512635588,22.91706820895133,798.0395,5.00668717276659,25.667194618010768
2002-11-29,936.31,27.5,0.075625,25.781075088835316,23.02645434986164,795.8634999999999,5.13930241600616,25.87806972461621
2002-12-02,934.53,27.46,0.07540516,25.749352277199023,23.00892049164089,794.3505,5.1060338234583895,25.78388944200023
2002-12-03,920.75,28.33,0.08025889,26.440888628035314,23.39298331784915,782.6374999999999,5.546032182568439,26.378681548831622
2002-12-04,917.57,28.92,0.08363664,26.91165031723783,23.656576635108497,779.9345000000001,5.88885391152607,26.959365052382566
2002-12-05,906.55,30.1,0.0906009999999999,27.85718274126367,24.190997915933437,770.5675,6.565294457216979,27.992913133057527
2002-12-06,912.23,28.88,0.08340544,26.879690509261156,23.638627927599536,775.3955,5.829841367968228,26.75686777656179
2002-12-09,892.0,30.78,0.09474084,28.404325788941332,24.50315214673172,758.1999999999999,6.902031127575029,28.33055566464077
2002-12-10,904.45,28.76,0.08271376,26.783848787500887,23.584849300067223,768.7825,5.706826509561097,26.393309941712033
2002-12-11,904.96,27.76,0.07706176,25.98744537994341,23.140719395813317,769.216,5.116385754193317,25.29592801367633
2002-12-12,901.59,27.29,0.0744744099999999,25.61461020372552,22.934537811792257,766.3515,4.8302845381846,24.69116364865212
2002-12-13,889.48,28.18,0.07941124,26.321428932303675,23.32636675321519,756.058,5.270172161151493,25.318853147238002
2002-12-16,910.4,26.24,0.0688537599999999,24.785361208989546,22.480122527036865,773.8399999999999,4.301242108170499,23.80528566219283
2002-12-17,902.99,26.66,0.07107556,25.116429459418544,22.660838533267473,767.5415,4.490500853651156,24.054620037263476
2002-12-18,891.12,28.29,0.08003241,26.409023601289437,23.375202907164724,757.452,5.34411250837141,25.485938160633083
2002-12-19,884.25,30.21,0.09126441,27.94558329560251,24.241291139973296,751.6125,6.47380069134617,27.42967682860143
2002-12-20,895.75,26.71,0.07134241,25.15589943919206,22.682446638387336,761.3874999999999,4.481367012997353,23.914444279426732
2002-12-23,897.38,26.2,0.068644,24.753876327880896,22.462986030976285,762.773,4.218806107754972,23.423186187831504
2002-12-24,892.47,26.49,0.0701720099999999,24.98232167373083,22.587520329439585,758.5995,4.34777185210983,23.596465419592136
2002-12-26,889.66,27.37,0.07491169,25.678002064206535,22.969513885316243,756.2109999999999,4.810728394002979,24.449736113018645
2002-12-27,875.4,29.55,0.0873202499999999,27.415827056391667,23.940730598827543,744.0899999999999,5.998378575290161,26.415414155497643
2002-12-30,879.39,29.62,0.08773444,27.4719386700088,23.97247059573371,747.4815,6.068871695281857,26.61406814762219
2002-12-31,879.82,28.62,0.08191044,26.67210556450012,23.5222362582995,747.847,5.468782907661051,25.52145888049961
2003-01-02,909.03,25.39,0.06446521,24.118077762004916,22.118830107251014,772.6754999999999,3.856052898914143,22.883918881814168
2003-01-03,908.59,24.68,0.06091024,23.563691732468207,21.82177820764536,772.3015,3.506877692907466,22.151517839399702
2003-01-06,929.01,24.91,0.0620508099999999,23.74297028643165,21.917522428325334,789.6585,3.6987761883966783,22.886418532339775
2003-01-07,922.93,25.13,0.0631516899999999,23.91473563306791,22.009539896667626,784.4904999999999,3.783771751955115,22.96356658038107
2003-01-08,909.93,25.53,0.06517809,24.22772214343549,22.177919160691296,773.4404999999999,3.930507886334624,23.050970367592214
2003-01-09,927.58,24.25,0.05880625,23.22934960670714,21.64404925628947,788.443,3.374135530662336,22.17681432127992
2003-01-10,927.57,24.32,0.05914624,23.283702167424117,21.672867735810975,788.4345000000001,3.4071893168963427,22.247393212380445
2003-01-13,926.26,24.9,0.062001,23.735169263572747,21.913349903911772,787.321,3.682886218270653,22.808357953123505
2003-01-14,931.66,24.57,0.06036849,23.478058142129072,21.77615398401848,791.911,3.5423505997355846,22.60090503426349
2003-01-15,918.22,25.51,0.06507601,24.21205220640096,22.169467635574748,780.487,3.956092654754471,23.240123173693547
2003-01-16,914.6,25.01,0.0625500099999999,23.821011690113185,21.95929602858188,777.41,3.690384557451324,22.63344443436202
2003-01-17,901.78,25.7,0.066049,24.361002601866176,22.249894015782452,766.5129999999999,3.9812027453230314,23.01912275914833
2003-01-21,887.62,27.59,0.0761208099999999,25.852477351971142,23.06594991916854,754.477,4.922450514433152,24.628665026293532
2003-01-22,878.36,29.01,0.08415801,26.983582689878222,23.697002162084367,746.606,5.6909836962918945,25.9062825082259
2003-01-23,887.34,27.53,0.0757900899999999,25.804871861499674,23.039612719760953,754.239,4.887278501740909,24.55668491410472
2003-01-24,861.4,31.51,0.09928801,28.993406977546098,24.84150010271346,732.1899999999999,7.137617087338128,28.187642893624854
2003-01-27,847.48,34.69,0.1203396099999999,31.57773735320269,26.351365147274425,720.358,9.203359608441005,31.432468115751078
2003-01-28,858.54,31.93,0.1019524899999999,29.33309111274592,25.03763551145713,729.7589999999999,7.391186746977766,28.57542429208081
2003-01-29,864.36,31.26,0.0977187599999999,28.791474295577036,24.72525783261875,734.706,6.99820527901808,27.998118414224763
2003-01-30,844.61,31.32,0.0980942399999999,28.839920123571567,24.753121213058,717.9185,6.876598700220029,27.425403666367487
2003-01-31,855.7,31.17,0.09715689,28.71882709189818,24.683504193735992,727.345,6.87006960770222,27.615921538256885
2003-02-03,860.32,31.02,0.0962240399999999,28.597806340903976,24.614025904878854,731.272,6.810421307903653,27.5950867847952
2003-02-04,848.2,32.76,0.10732176,30.00591848525533,25.428278076235006,720.97,7.856727670354658,29.18353624176123
2003-02-05,843.59,33.04,0.1091641599999999,30.23334076229971,25.560946624029302,717.0515,8.003945884699093,29.3480585209864
2003-02-06,838.15,33.35,0.11122225,30.48538132539272,25.708337150761107,712.4275,8.163454038055349,29.51634118571181
2003-02-07,829.69,34.01,0.1156680099999999,31.022835669541255,26.02387208397849,705.2365,8.533527492873148,29.979052425079146
2003-02-10,835.97,33.99,0.11553201,31.006532567312632,26.014276320561493,710.5745000000001,8.58415399629395,30.182600970007684
2003-02-11,829.2,33.68,0.1134342399999999,30.75396604859749,25.86581284771038,704.82,8.301117955817247,29.580053167838116
2003-02-12,818.68,34.33,0.1178548899999999,31.283822860618677,26.1776889368812,695.8779999999999,8.64032579589734,29.948511277742938
2003-02-13,817.37,33.7,0.113569,30.77025314222442,25.87537569147782,694.7645,8.196200511780006,29.180753614599837
2003-02-14,834.89,32.62,0.1064064399999999,29.892289841961244,25.362109180549155,709.6564999999999,7.640174031978447,28.566359571966643
2003-02-18,851.17,31.11,0.09678321,28.670410066549245,24.655696164807942,723.4944999999999,6.795343623515663,27.402406580575274
2003-02-19,845.13,31.31,0.0980316099999999,28.831845024317794,24.74847578583774,718.3605,6.874439034613843,27.43110526957321
2003-02-20,837.1,31.16,0.09709456,28.710756782986024,24.678867978779724,711.535,6.714444125116714,27.004605125413406
2003-02-21,848.17,30.25,0.09150625,27.97773943243967,24.25959913907645,720.9445,6.234150437805184,26.35426612313219
2003-02-24,832.58,31.98,0.10227204,29.373565490027293,25.06105486525534,707.693,7.200003786218744,27.76723089827263
2003-02-25,838.57,31.74,0.1007427599999999,29.179357483594636,24.94877701904685,712.7845,7.096193139941917,27.6975258437148
2003-02-26,827.55,31.94,0.10201636,29.341185386238607,25.04231820197824,703.4174999999999,7.13081066093919,27.555059435663395
2003-02-27,837.28,30.53,0.09320809,28.202986983603655,24.388044781253917,711.688,6.324613082214171,26.319694550847885
2003-02-28,841.15,29.63,0.08779369,27.479956085381374,23.977007576397924,714.9775,5.810876489518165,25.46746725236264
2003-03-03,834.81,30.43,0.09259849,28.122510568342225,24.34211339044108,709.5885,6.244998767573776,26.13364391347659
2003-03-04,821.99,31.83,0.1013148899999999,29.252165000523178,24.990841154012195,698.6915,7.012921110823811,27.248794608808083
2003-03-05,829.85,30.38,0.09229444,28.082285171687495,24.31917178047841,705.3725,6.177696911571147,25.9245838433568
2003-03-06,822.1,31.37,0.09840769,28.88030037270527,24.776357513102433,698.785,6.7244619795866925,26.74890845594871
2003-03-07,828.89,31.08,0.0965966399999999,28.646205908978395,24.641800497611744,704.5564999999999,6.598829243790746,26.652382971345162
2003-03-10,807.48,33.31,0.11095561,30.452845323079547,25.68928935633168,686.358,7.838363340942578,28.391701029660652
2003-03-11,800.73,33.61,0.11296321,30.69696947206829,25.83235978884598,680.6205,7.969844311237566,28.48663593555679
2003-03-12,804.19,33.51,0.1122920099999999,30.61556816886211,25.7846154531087,683.5615,7.938102850934172,28.49827747996332
2003-03-13,831.9,31.76,0.10086976,29.195534794428063,24.958120433374372,707.115,7.052558798402259,27.4994447676155
2003-03-14,833.27,30.98,0.09597604,28.56554646528246,24.59552194129416,708.2795,6.571402297733272,26.683649626411494
2003-03-17,862.79,31.75,0.10080625,29.187445986003365,24.953448427819943,733.3715,7.307789900240124,28.509023858577677
2003-03-18,866.45,30.43,0.09259849,28.122510568342225,24.34211339044108,736.4825000000001,6.4816894648654255,27.12413096253252
2003-03-19,874.02,31.54,0.09947716,29.017652092792567,24.855474685532645,742.9169999999999,7.262192925855572,28.635464492604513
2003-03-20,875.67,30.44,0.09265936,28.13055667518965,24.346703642539087,744.3195,6.557043289892903,27.424121581832765
2003-03-21,895.79,28.67,0.08219689,26.712004886654434,23.544582085903254,761.4214999999999,5.598028470260402,26.04031943216978
2003-03-24,864.23,30.39,0.09235521,28.0903295650265,24.323758814520257,734.5955,6.439917923015628,27.00981595952183
2003-03-25,874.74,28.75,0.0826562499999999,26.775864543050304,23.580372332513427,743.529,5.513476843845112,25.515432866853217
2003-03-26,869.95,28.23,0.07969329,26.361238462251592,23.348554079643893,739.4575,5.1829103977784285,24.81632183301511
2003-03-27,868.52,27.96,0.07817616,26.146391567489324,23.2289602019958,738.242,5.02189416260569,24.48856337407119
2003-03-28,863.5,27.75,0.07700625,25.979502596583625,23.136315184334457,733.975,4.8764704270106165,24.126545542721203
2003-03-31,848.18,29.15,0.0849722499999999,27.095539753483024,23.759998398836498,720.953,5.576681784098142,25.16523212768223
2003-04-01,858.48,28.36,0.08042896,26.464791721489057,23.40632623301455,729.708,5.187928166876759,24.626427044843012
2003-04-02,880.9,28.02,0.07851204,26.194108770154816,23.25549030290597,748.765,5.127654157026782,24.902124002309506
2003-04-03,876.45,28.21,0.07958041,26.34531340152385,23.339676960674375,744.9825000000001,5.210159908551532,24.980219321476255
2003-04-04,878.85,29.13,0.08485569,27.07954127540401,23.750990615603204,747.0225,5.766272797234819,26.053101314920582
2003-04-07,879.93,28.45,0.0809402499999999,26.536523129626374,23.446393982242117,747.9404999999999,5.3699069964994095,25.3394551263398
2003-04-08,878.29,27.13,0.0736036899999999,25.487913629511542,22.864733474076093,746.5464999999999,4.618474893035682,23.885231684228415
2003-04-09,865.99,27.11,0.07349521,25.472084793783417,22.8560218577761,736.0915,4.543131406594156,23.53009870844278
2003-04-10,871.58,25.6,0.065536,24.28258374995162,22.2075262496913,740.843,3.798923557701201,22.1488452337141
2003-04-11,868.3,24.44,0.05973136,23.376946591640877,21.72237458466217,738.055,3.242959687169261,20.939837546854818
2003-04-14,885.23,23.41,0.05480281,22.579500334703297,21.30177451942087,752.4455,2.8542673299634416,20.365934417923796
2003-04-15,890.81,22.56,0.05089536,21.926667591467947,20.962317853418313,757.1885,2.524817037210873,19.705703301855777
2003-04-16,879.91,22.52,0.0507150399999999,21.89607099731318,20.9465199032094,747.9235,2.4783908750242247,19.428532515187953
2003-04-17,893.58,21.5,0.0462249999999999,21.119914978794256,20.549228592928557,759.543,2.133810749040137,18.815816074431353
2003-04-21,892.01,21.95,0.04818025,21.46135340983205,20.723170823746905,758.2085,2.2942338303479914,19.18099724638384
2003-04-22,911.37,20.7,0.042849,20.517004899214207,20.245376548383824,774.6645,1.896187873786502,18.485396469688112
2003-04-23,919.02,20.8,0.043264,20.592070176381338,20.282973413386262,781.1669999999999,1.9461353324784696,18.72812251931512
2003-04-24,911.43,20.33,0.0413308899999999,20.24003709656588,20.107244659945163,774.7154999999999,1.774574869227024,18.1685653651312
2003-04-25,898.81,20.8,0.043264,20.592070176381338,20.282973413386262,763.9884999999999,1.903338227878578,18.316275817268007
2003-04-28,914.84,20.84,0.04343056,20.62212074090509,20.298043309113588,777.614,1.9509356552212154,18.677910452614725
